"symbol","gene_id"
"AMEX60DDU001014383","AMEX60DDU001014383"
"AMEX60DDU001014385","AMEX60DDU001014385"
"AMEX60DDU001014386","AMEX60DDU001014386"
"AMEX60DDU001014388","AMEX60DDU001014388"
"AMEX60DDU001014389","AMEX60DDU001014389"
"AMEX60DDU001014408","AMEX60DDU001014408"
"AMEX60DDU001014422","AMEX60DDU001014422"
"AMEX60DDU001014424","AMEX60DDU001014424"
"AMEX60DDU001014425","AMEX60DDU001014425"
"AMEX60DDU001014426","AMEX60DDU001014426"
"AMEX60DDU001014427","AMEX60DDU001014427"
"AMEX60DDU001014428","AMEX60DDU001014428"
"AMEX60DDU001014432","AMEX60DDU001014432"
"AMEX60DDU001014433","AMEX60DDU001014433"
"LOC115097463.11","AMEX60DDU001014434"
"IVL","AMEX60DDU001014458"
"IVL.1","AMEX60DDU001014459"
"AMEX60DDU001014460","AMEX60DDU001014460"
"LOC113073888","AMEX60DDU001014461"
"LOC104494599","AMEX60DDU001014465"
"AMEX60DDU001014466","AMEX60DDU001014466"
"AMEX60DDU001014470","AMEX60DDU001014470"
"AMEX60DDU001014472","AMEX60DDU001014472"
"CRYGB.28","AMEX60DDU001014479"
"SUSD5","AMEX60DDU001014485"
"AMEX60DDU001014488","AMEX60DDU001014488"
"AMEX60DDU001014489","AMEX60DDU001014489"
"AMEX60DDU001014492","AMEX60DDU001014492"
"PIWIL1.1","AMEX60DDU001014493"
"LOC112545447.4","AMEX60DDU001014495"
"AMEX60DDU001014497","AMEX60DDU001014497"
"LOC108801565","AMEX60DDU001014505"
"LOC107392026","AMEX60DDU001014506"
"AMEX60DDU001014507","AMEX60DDU001014507"
"AMEX60DDU001014509","AMEX60DDU001014509"
"AMEX60DDU001014510","AMEX60DDU001014510"
"AMEX60DDU001014511","AMEX60DDU001014511"
"KLK1","AMEX60DDU001014512"
"AMEX60DDU001014516","AMEX60DDU001014516"
"AMEX60DDU001014521","AMEX60DDU001014521"
"AMEX60DDU001014523","AMEX60DDU001014523"
"AMEX60DDU001014528","AMEX60DDU001014528"
"AMEX60DDU001014536","AMEX60DDU001014536"
"AMEX60DDU001014544","AMEX60DDU001014544"
"AMEX60DDU001014545","AMEX60DDU001014545"
"AMEX60DDU001014549","AMEX60DDU001014549"
"AMEX60DDU001014552","AMEX60DDU001014552"
"AMEX60DDU001014553","AMEX60DDU001014553"
"AMEX60DDU001014558","AMEX60DDU001014558"
"AMEX60DDU001014559","AMEX60DDU001014559"
"DR999_PMT18719.1","AMEX60DDU001014560"
"AMEX60DDU001014563","AMEX60DDU001014563"
"AMEX60DDU001014564","AMEX60DDU001014564"
"AMEX60DDU001014566","AMEX60DDU001014566"
"AMEX60DDU001014569","AMEX60DDU001014569"
"AMEX60DDU001014574","AMEX60DDU001014574"
"AMEX60DDU001014575","AMEX60DDU001014575"
"ATAD2.1","AMEX60DDU001014576"
"AMEX60DDU001014579","AMEX60DDU001014579"
"AMEX60DDU001014582","AMEX60DDU001014582"
"AMEX60DDU001014584","AMEX60DDU001014584"
"AMEX60DDU001014585","AMEX60DDU001014585"
"AMEX60DDU001014588","AMEX60DDU001014588"
"AMEX60DDU001014589","AMEX60DDU001014589"
"AMEX60DDU001014593","AMEX60DDU001014593"
"AMEX60DDU001014596","AMEX60DDU001014596"
"AMEX60DDU001014597","AMEX60DDU001014597"
"AMEX60DDU001014598","AMEX60DDU001014598"
"AMEX60DDU001014604","AMEX60DDU001014604"
"AMEX60DDU001014605","AMEX60DDU001014605"
"AMEX60DDU001014608","AMEX60DDU001014608"
"AMEX60DDU001014615","AMEX60DDU001014615"
"AMEX60DDU001014626","AMEX60DDU001014626"
"AMEX60DDU001014630","AMEX60DDU001014630"
"AMEX60DDU001014632","AMEX60DDU001014632"
"AMEX60DDU001014637","AMEX60DDU001014637"
"CRYGB.29","AMEX60DDU001014638"
"AMEX60DDU001014645","AMEX60DDU001014645"
"AMEX60DDU001014646","AMEX60DDU001014646"
"AMEX60DDU001014656","AMEX60DDU001014656"
"AMEX60DDU001014658","AMEX60DDU001014658"
"AMEX60DDU001014662","AMEX60DDU001014662"
"AMEX60DDU001014666","AMEX60DDU001014666"
"AMEX60DDU001014667","AMEX60DDU001014667"
"AMEX60DDU001014668","AMEX60DDU001014668"
"AMEX60DDU001014670","AMEX60DDU001014670"
"PLA2G4F.2","AMEX60DDU001014672"
"TMEM132E.1","AMEX60DDU001014673"
"AMEX60DDU001014674","AMEX60DDU001014674"
"AMEX60DDU001014675","AMEX60DDU001014675"
"AMEX60DDU001014683","AMEX60DDU001014683"
"AMEX60DDU001014688","AMEX60DDU001014688"
"SRRM3.1","AMEX60DDU001014689"
"AMEX60DDU001014695","AMEX60DDU001014695"
"AMEX60DDU001014697","AMEX60DDU001014697"
"MDH2.2","AMEX60DDU001014699"
"AMEX60DDU001014700","AMEX60DDU001014700"
"AMEX60DDU001014707","AMEX60DDU001014707"
"LOC102939767","AMEX60DDU001014713"
"AMEX60DDU001014715","AMEX60DDU001014715"
"SMPD4.1","AMEX60DDU001014727"
"AMEX60DDU001014730","AMEX60DDU001014730"
"AMEX60DDU001014731","AMEX60DDU001014731"
"AMEX60DDU001014736","AMEX60DDU001014736"
"LOC107577641","AMEX60DDU001014742"
"AMEX60DDU001014744","AMEX60DDU001014744"
"AMEX60DDU001014746","AMEX60DDU001014746"
"AMEX60DDU001014747","AMEX60DDU001014747"
"AMEX60DDU001014755","AMEX60DDU001014755"
"AMEX60DDU001014756","AMEX60DDU001014756"
"AMEX60DDU001014766","AMEX60DDU001014766"
"AMEX60DDU001014767","AMEX60DDU001014767"
"LOC115073449","AMEX60DDU001014772"
"AMEX60DDU001014773","AMEX60DDU001014773"
"AMEX60DDU001014775","AMEX60DDU001014775"
"AMEX60DDU001014776","AMEX60DDU001014776"
"LOC106585550","AMEX60DDU001014777"
"ZNF432.19","AMEX60DDU001014779"
"AMEX60DDU001014783","AMEX60DDU001014783"
"AMEX60DDU001014784","AMEX60DDU001014784"
"LOC103003043","AMEX60DDU001014791"
"AMEX60DDU001014793","AMEX60DDU001014793"
"AMEX60DDU001014795","AMEX60DDU001014795"
"PARPI_0031100","AMEX60DDU001014797"
"AMEX60DDU001014799","AMEX60DDU001014799"
"AMEX60DDU001014803","AMEX60DDU001014803"
"AMEX60DDU001014804","AMEX60DDU001014804"
"AMEX60DDU001014812","AMEX60DDU001014812"
"AMEX60DDU001014813","AMEX60DDU001014813"
"AMEX60DDU001014815","AMEX60DDU001014815"
"AMEX60DDU001014816","AMEX60DDU001014816"
"AMBN.1","AMEX60DDU001014819"
"AMEX60DDU001014825","AMEX60DDU001014825"
"AMEX60DDU001014832","AMEX60DDU001014832"
"AMEX60DDU001014835","AMEX60DDU001014835"
"AMEX60DDU001014836","AMEX60DDU001014836"
"AMEX60DDU001014837","AMEX60DDU001014837"
"LOC108515216","AMEX60DDU001014838"
"LOC108515216.1","AMEX60DDU001014839"
"AMEX60DDU001014845","AMEX60DDU001014845"
"AMEX60DDU001014851","AMEX60DDU001014851"
"GPR61.1","AMEX60DDU001014852"
"LOC115815316.1","AMEX60DDU001014853"
"AMEX60DDU001014854","AMEX60DDU001014854"
"AMEX60DDU001014855","AMEX60DDU001014855"
"AMEX60DDU001014858","AMEX60DDU001014858"
"AMEX60DDU001014862","AMEX60DDU001014862"
"AMEX60DDU001014866","AMEX60DDU001014866"
"AMEX60DDU001014867","AMEX60DDU001014867"
"AMEX60DDU001014878","AMEX60DDU001014878"
"AMEX60DDU001014880","AMEX60DDU001014880"
"AMEX60DDU001014881","AMEX60DDU001014881"
"AMEX60DDU001014885","AMEX60DDU001014885"
"AMEX60DDU001014888","AMEX60DDU001014888"
"AMEX60DDU001014889","AMEX60DDU001014889"
"AMEX60DDU001014898","AMEX60DDU001014898"
"AMEX60DDU001014899","AMEX60DDU001014899"
"N300_12895.2","AMEX60DDU001014900"
"AMEX60DDU001014901","AMEX60DDU001014901"
"LOC108444123","AMEX60DDU001014909"
"AMEX60DDU001014910","AMEX60DDU001014910"
"AMEX60DDU001014911","AMEX60DDU001014911"
"AMEX60DDU001014913","AMEX60DDU001014913"
"PLCXD3","AMEX60DDU001014918"
"RCG56828","AMEX60DDU001014919"
"AMEX60DDU001014924","AMEX60DDU001014924"
"LOC104264500","AMEX60DDU001014925"
"AMEX60DDU001014929","AMEX60DDU001014929"
"AMEX60DDU001014936","AMEX60DDU001014936"
"AMEX60DDU001014942","AMEX60DDU001014942"
"AMEX60DDU001014945","AMEX60DDU001014945"
"AMEX60DDU001014947","AMEX60DDU001014947"
"AMEX60DDU001014948","AMEX60DDU001014948"
"AMEX60DDU001014952","AMEX60DDU001014952"
"AMEX60DDU001014958","AMEX60DDU001014958"
"AMEX60DDU001014959","AMEX60DDU001014959"
"AMEX60DDU001014960","AMEX60DDU001014960"
"AMEX60DDU001014961","AMEX60DDU001014961"
"AMEX60DDU001014963","AMEX60DDU001014963"
"AMEX60DDU001014966","AMEX60DDU001014966"
"AMEX60DDU001014967","AMEX60DDU001014967"
"AMEX60DDU001014971","AMEX60DDU001014971"
"AMEX60DDU001014972","AMEX60DDU001014972"
"AMEX60DDU001014973","AMEX60DDU001014973"
"AMEX60DDU001014974","AMEX60DDU001014974"
"PRDM9.66","AMEX60DDU001014975"
"LOC112544205.3","AMEX60DDU001014976"
"LOC112543511.14","AMEX60DDU001014979"
"LOC112543511.15","AMEX60DDU001014980"
"AMEX60DDU001014981","AMEX60DDU001014981"
"AMEX60DDU001014983","AMEX60DDU001014983"
"AMEX60DDU001014984","AMEX60DDU001014984"
"AMEX60DDU001014986","AMEX60DDU001014986"
"AMEX60DDU001014987","AMEX60DDU001014987"
"LOC115090287.1","AMEX60DDU001014989"
"LOC115080906","AMEX60DDU001014993"
"LOC114018864","AMEX60DDU001014994"
"AMEX60DDU001015000","AMEX60DDU001015000"
"SMAX5B_016100.1","AMEX60DDU001015010"
"AMEX60DDU001015011","AMEX60DDU001015011"
"C16ORF72","AMEX60DDU001015014"
"AMEX60DDU001015022","AMEX60DDU001015022"
"AMEX60DDU001015023","AMEX60DDU001015023"
"AMEX60DDU001015024","AMEX60DDU001015024"
"AMEX60DDU001015026","AMEX60DDU001015026"
"LOC115097463.12","AMEX60DDU001015027"
"AMEX60DDU001015029","AMEX60DDU001015029"
"AMEX60DDU001015032","AMEX60DDU001015032"
"LOC115374818.2","AMEX60DDU001015036"
"LOC106733090.3","AMEX60DDU001015041"
"LOC112543511.16","AMEX60DDU001015042"
"AMEX60DDU001015047","AMEX60DDU001015047"
"AMEX60DDU001015053","AMEX60DDU001015053"
"AMEX60DDU001015054","AMEX60DDU001015054"
"AMEX60DDU001015055","AMEX60DDU001015055"
"AMEX60DDU001015058","AMEX60DDU001015058"
"AMEX60DDU001015059","AMEX60DDU001015059"
"TSC1.PDGFRB","AMEX60DDU001015062"
"AMEX60DDU001015068","AMEX60DDU001015068"
"AMEX60DDU001015070","AMEX60DDU001015070"
"AMEX60DDU001015071","AMEX60DDU001015071"
"LOC114595149.54","AMEX60DDU001015073"
"AMEX60DDU001015076","AMEX60DDU001015076"
"AMEX60DDU001015080","AMEX60DDU001015080"
"LOC115100255.6","AMEX60DDU001015082"
"TDP2.1","AMEX60DDU001015084"
"AMEX60DDU001015086","AMEX60DDU001015086"
"AMEX60DDU001015087","AMEX60DDU001015087"
"AMEX60DDU001015089","AMEX60DDU001015089"
"AMEX60DDU001015093","AMEX60DDU001015093"
"AMEX60DDU001015095","AMEX60DDU001015095"
"XELAEV_18003247MG.2","AMEX60DDU001015096"
"AMEX60DDU001015104","AMEX60DDU001015104"
"AMEX60DDU001015105","AMEX60DDU001015105"
"ARHGAP22.1","AMEX60DDU001015107"
"AMEX60DDU001015108","AMEX60DDU001015108"
"AMEX60DDU001015110","AMEX60DDU001015110"
"SLC25A24.1","AMEX60DDU001015114"
"TXNDC17.1","AMEX60DDU001015123"
"GYG2.1","AMEX60DDU001015124"
"D4764_0100850","AMEX60DDU001015125"
"AMEX60DDU001015128","AMEX60DDU001015128"
"LOC115462781.1","AMEX60DDU001015129"
"AMEX60DDU001015130","AMEX60DDU001015130"
"AMEX60DDU001015132","AMEX60DDU001015132"
"AMEX60DDU001015135","AMEX60DDU001015135"
"AMEX60DDU001015136","AMEX60DDU001015136"
"AMEX60DDU001015137","AMEX60DDU001015137"
"AMEX60DDU001015138","AMEX60DDU001015138"
"AMEX60DDU001015142","AMEX60DDU001015142"
"AMEX60DDU001015143","AMEX60DDU001015143"
"AMEX60DDU001015144","AMEX60DDU001015144"
"AMEX60DDU001015145","AMEX60DDU001015145"
"D9C73_028124.11","AMEX60DDU001015146"
"LOC115093921.1","AMEX60DDU001015151"
"AMEX60DDU001015155","AMEX60DDU001015155"
"AMEX60DDU001015157","AMEX60DDU001015157"
"NOL11.1","AMEX60DDU001015159"
"LOC103278924","AMEX60DDU001015166"
"LOC107983321","AMEX60DDU001015167"
"LOC112138718","AMEX60DDU001015168"
"MTHFR.1","AMEX60DDU001015175"
"AMEX60DDU001015182","AMEX60DDU001015182"
"AMEX60DDU001015183","AMEX60DDU001015183"
"DR999_PMT17709","AMEX60DDU001015190"
"LOC104254541","AMEX60DDU001015191"
"DR999_PMT17709.1","AMEX60DDU001015192"
"AMEX60DDU001015194","AMEX60DDU001015194"
"AMEX60DDU001015198","AMEX60DDU001015198"
"AMEX60DDU001015202","AMEX60DDU001015202"
"AMEX60DDU001015203","AMEX60DDU001015203"
"AMEX60DDU001015205","AMEX60DDU001015205"
"AMEX60DDU001015206","AMEX60DDU001015206"
"AMEX60DDU001015208","AMEX60DDU001015208"
"AMEX60DDU001015211","AMEX60DDU001015211"
"AMEX60DDU001015212","AMEX60DDU001015212"
"AMEX60DDU001015213","AMEX60DDU001015213"
"LOC107078723.1","AMEX60DDU001015216"
"AMEX60DDU001015221","AMEX60DDU001015221"
"AMEX60DDU001015222","AMEX60DDU001015222"
"AMEX60DDU001015224","AMEX60DDU001015224"
"AMEX60DDU001015225","AMEX60DDU001015225"
"AMEX60DDU001015226","AMEX60DDU001015226"
"AMEX60DDU001015227","AMEX60DDU001015227"
"AMEX60DDU001015228","AMEX60DDU001015228"
"AMEX60DDU001015229","AMEX60DDU001015229"
"LOC102349667","AMEX60DDU001015236"
"AMEX60DDU001015240","AMEX60DDU001015240"
"AMEX60DDU001015250","AMEX60DDU001015250"
"AMEX60DDU001015251","AMEX60DDU001015251"
"LOC115424882","AMEX60DDU001015252"
"LOC115424882.1","AMEX60DDU001015253"
"AMEX60DDU001015254","AMEX60DDU001015254"
"LOC101939893","AMEX60DDU001015255"
"LOC108711385","AMEX60DDU001015259"
"LOC102289921","AMEX60DDU001015261"
"AMEX60DDU001015265","AMEX60DDU001015265"
"FAM193A.1","AMEX60DDU001015266"
"SYN2","AMEX60DDU001015268"
"AMEX60DDU001015269","AMEX60DDU001015269"
"AMEX60DDU001015274","AMEX60DDU001015274"
"AMEX60DDU001015276","AMEX60DDU001015276"
"AMEX60DDU001015285","AMEX60DDU001015285"
"CIZ1.1","AMEX60DDU001015286"
"AMEX60DDU001015294","AMEX60DDU001015294"
"AMEX60DDU001015297","AMEX60DDU001015297"
"AMEX60DDU001015305","AMEX60DDU001015305"
"AMEX60DDU001015306","AMEX60DDU001015306"
"AMEX60DDU001015307","AMEX60DDU001015307"
"AMEX60DDU001015308","AMEX60DDU001015308"
"HDGFL2.1","AMEX60DDU001015309"
"AMEX60DDU001015332","AMEX60DDU001015332"
"AB205_0193560","AMEX60DDU001015337"
"AMEX60DDU001015340","AMEX60DDU001015340"
"AMEX60DDU001015341","AMEX60DDU001015341"
"AMEX60DDU001015351","AMEX60DDU001015351"
"KIAA0895.2","AMEX60DDU001015360"
"LOC107076619","AMEX60DDU001015364"
"AMEX60DDU001015366","AMEX60DDU001015366"
"AMEX60DDU001015371","AMEX60DDU001015371"
"AMEX60DDU001015376","AMEX60DDU001015376"
"AMEX60DDU001015378","AMEX60DDU001015378"
"AMEX60DDU001015380","AMEX60DDU001015380"
"AMEX60DDU001015381","AMEX60DDU001015381"
"AMEX60DDU001015384","AMEX60DDU001015384"
"AMEX60DDU001015388","AMEX60DDU001015388"
"AMEX60DDU001015392","AMEX60DDU001015392"
"MGME1.1","AMEX60DDU001015395"
"AMEX60DDU001015400","AMEX60DDU001015400"
"AMEX60DDU001015402","AMEX60DDU001015402"
"WDR76.1","AMEX60DDU001015403"
"AMEX60DDU001015410","AMEX60DDU001015410"
"AMEX60DDU001015412","AMEX60DDU001015412"
"AMEX60DDU001015414","AMEX60DDU001015414"
"AMEX60DDU001015421","AMEX60DDU001015421"
"AMEX60DDU001015422","AMEX60DDU001015422"
"AMEX60DDU001015431","AMEX60DDU001015431"
"AMEX60DDU001015432","AMEX60DDU001015432"
"AMEX60DDU001015440","AMEX60DDU001015440"
"LOC107982642","AMEX60DDU001015441"
"AMEX60DDU001015443","AMEX60DDU001015443"
"LOC112486878","AMEX60DDU001015448"
"AMEX60DDU001015449","AMEX60DDU001015449"
"DXO.5","AMEX60DDU001015450"
"AMEX60DDU001015451","AMEX60DDU001015451"
"AMEX60DDU001015454","AMEX60DDU001015454"
"AMEX60DDU001015461","AMEX60DDU001015461"
"AMEX60DDU001015466","AMEX60DDU001015466"
"AMEX60DDU001015468","AMEX60DDU001015468"
"AMEX60DDU001015470","AMEX60DDU001015470"
"MMAB.2","AMEX60DDU001015474"
"AMEX60DDU001015476","AMEX60DDU001015476"
"AMEX60DDU001015477","AMEX60DDU001015477"
"AMEX60DDU001015478","AMEX60DDU001015478"
"AMEX60DDU001015484","AMEX60DDU001015484"
"AMEX60DDU001015486","AMEX60DDU001015486"
"LOC103549245","AMEX60DDU001015488"
"AMEX60DDU001015494","AMEX60DDU001015494"
"AMEX60DDU001015496","AMEX60DDU001015496"
"AMEX60DDU001015498","AMEX60DDU001015498"
"AMEX60DDU001015504","AMEX60DDU001015504"
"AMEX60DDU001015513","AMEX60DDU001015513"
"AMEX60DDU001015514","AMEX60DDU001015514"
"AMEX60DDU001015515","AMEX60DDU001015515"
"AMEX60DDU001015517","AMEX60DDU001015517"
"AMEX60DDU001015520","AMEX60DDU001015520"
"AMEX60DDU001015526","AMEX60DDU001015526"
"AMEX60DDU001015527","AMEX60DDU001015527"
"AMEX60DDU001015528","AMEX60DDU001015528"
"ELMO3.1","AMEX60DDU001015530"
"AMEX60DDU001015533","AMEX60DDU001015533"
"AMEX60DDU001015535","AMEX60DDU001015535"
"AMEX60DDU001015545","AMEX60DDU001015545"
"TRANK1.5","AMEX60DDU001015551"
"AMEX60DDU001015555","AMEX60DDU001015555"
"AMEX60DDU001015557","AMEX60DDU001015557"
"AMEX60DDU001015558","AMEX60DDU001015558"
"AMEX60DDU001015561","AMEX60DDU001015561"
"AMEX60DDU001015562","AMEX60DDU001015562"
"AMEX60DDU001015571","AMEX60DDU001015571"
"RFNG.1","AMEX60DDU001015574"
"AMEX60DDU001015578","AMEX60DDU001015578"
"LOC106599763","AMEX60DDU001015580"
"AMEX60DDU001015582","AMEX60DDU001015582"
"AMEX60DDU001015586","AMEX60DDU001015586"
"N337_01290","AMEX60DDU001015587"
"AMEX60DDU001015588","AMEX60DDU001015588"
"AMEX60DDU001015589","AMEX60DDU001015589"
"AMEX60DDU001015596","AMEX60DDU001015596"
"AMEX60DDU001015602","AMEX60DDU001015602"
"AMEX60DDU001015618","AMEX60DDU001015618"
"DDX56.2","AMEX60DDU001015626"
"AMEX60DDU001015627","AMEX60DDU001015627"
"PRDM7.6","AMEX60DDU001015629"
"AMEX60DDU001015631","AMEX60DDU001015631"
"AMEX60DDU001015633","AMEX60DDU001015633"
"AMEX60DDU001015635","AMEX60DDU001015635"
"AMEX60DDU001015640","AMEX60DDU001015640"
"AMEX60DDU001015641","AMEX60DDU001015641"
"AMEX60DDU001015644","AMEX60DDU001015644"
"AMEX60DDU001015645","AMEX60DDU001015645"
"AMEX60DDU001015649","AMEX60DDU001015649"
"AMEX60DDU001015652","AMEX60DDU001015652"
"AMEX60DDU001015663","AMEX60DDU001015663"
"AMEX60DDU001015664","AMEX60DDU001015664"
"AMEX60DDU001015666","AMEX60DDU001015666"
"AMEX60DDU001015674","AMEX60DDU001015674"
"LOC111608357","AMEX60DDU001015678"
"AMEX60DDU001015679","AMEX60DDU001015679"
"AMEX60DDU001015682","AMEX60DDU001015682"
"AMEX60DDU001015683","AMEX60DDU001015683"
"AMEX60DDU001015688","AMEX60DDU001015688"
"LOC112543511.17","AMEX60DDU001015696"
"AMEX60DDU001015702","AMEX60DDU001015702"
"AMEX60DDU001015705","AMEX60DDU001015705"
"AMEX60DDU001015707","AMEX60DDU001015707"
"AMEX60DDU001015708","AMEX60DDU001015708"
"AMEX60DDU001015710","AMEX60DDU001015710"
"AMEX60DDU001015715","AMEX60DDU001015715"
"TMEM132B.2","AMEX60DDU001015716"
"LOC106582492","AMEX60DDU001015717"
"LOC104477391","AMEX60DDU001015723"
"AMEX60DDU001015725","AMEX60DDU001015725"
"AMEX60DDU001015726","AMEX60DDU001015726"
"AMEX60DDU001015732","AMEX60DDU001015732"
"TXLNB.L","AMEX60DDU001015735"
"AMEX60DDU001015736","AMEX60DDU001015736"
"AMEX60DDU001015737","AMEX60DDU001015737"
"AMEX60DDU001015741","AMEX60DDU001015741"
"AMEX60DDU001015743","AMEX60DDU001015743"
"AMEX60DDU001015745","AMEX60DDU001015745"
"AMEX60DDU001015751","AMEX60DDU001015751"
"AMEX60DDU001015752","AMEX60DDU001015752"
"AMEX60DDU001015753","AMEX60DDU001015753"
"AMEX60DDU001015754","AMEX60DDU001015754"
"AMEX60DDU001015755","AMEX60DDU001015755"
"AMEX60DDU001015756","AMEX60DDU001015756"
"AMEX60DDU001015757","AMEX60DDU001015757"
"DV515_00008856","AMEX60DDU001015766"
"AMEX60DDU001015771","AMEX60DDU001015771"
"AMEX60DDU001015775","AMEX60DDU001015775"
"AMEX60DDU001015778","AMEX60DDU001015778"
"AMEX60DDU001015780","AMEX60DDU001015780"
"AMEX60DDU001015785","AMEX60DDU001015785"
"AMEX60DDU001015786","AMEX60DDU001015786"
"AMEX60DDU001015787","AMEX60DDU001015787"
"AMEX60DDU001015788","AMEX60DDU001015788"
"AMEX60DDU001015790","AMEX60DDU001015790"
"AMEX60DDU001015791","AMEX60DDU001015791"
"AMEX60DDU001015792","AMEX60DDU001015792"
"AMEX60DDU001015793","AMEX60DDU001015793"
"AMEX60DDU001015794","AMEX60DDU001015794"
"LOC112545658.7","AMEX60DDU001015798"
"AMEX60DDU001015800","AMEX60DDU001015800"
"AMEX60DDU001015803","AMEX60DDU001015803"
"DHX36.S.1","AMEX60DDU001015807"
"AMEX60DDU001015811","AMEX60DDU001015811"
"LOC102351936","AMEX60DDU001015812"
"AMEX60DDU001015816","AMEX60DDU001015816"
"LOC115087528","AMEX60DDU001015818"
"AMEX60DDU001015820","AMEX60DDU001015820"
"AMEX60DDU001015822","AMEX60DDU001015822"
"AMEX60DDU001015823","AMEX60DDU001015823"
"AMEX60DDU001015826","AMEX60DDU001015826"
"AMEX60DDU001015837","AMEX60DDU001015837"
"AMEX60DDU001015838","AMEX60DDU001015838"
"AMEX60DDU001015839","AMEX60DDU001015839"
"AMEX60DDU001015845","AMEX60DDU001015845"
"AMEX60DDU001015861","AMEX60DDU001015861"
"AMEX60DDU001015862","AMEX60DDU001015862"
"AMEX60DDU001015869","AMEX60DDU001015869"
"AMEX60DDU001015874","AMEX60DDU001015874"
"LOC108800739","AMEX60DDU001015876"
"AMEX60DDU001015877","AMEX60DDU001015877"
"AMEX60DDU001015878","AMEX60DDU001015878"
"AMEX60DDU001015881","AMEX60DDU001015881"
"AMEX60DDU001015882","AMEX60DDU001015882"
"AMEX60DDU001015887","AMEX60DDU001015887"
"LOC113054969","AMEX60DDU001015888"
"AMEX60DDU001015889","AMEX60DDU001015889"
"AMEX60DDU001015890","AMEX60DDU001015890"
"AMEX60DDU001015895","AMEX60DDU001015895"
"AMEX60DDU001015903","AMEX60DDU001015903"
"AMEX60DDU001015908","AMEX60DDU001015908"
"AMEX60DDU001015914","AMEX60DDU001015914"
"AMEX60DDU001015920","AMEX60DDU001015920"
"AMEX60DDU001015922","AMEX60DDU001015922"
"LOC114221188","AMEX60DDU001015924"
"AMEX60DDU001015930","AMEX60DDU001015930"
"AMEX60DDU001015931","AMEX60DDU001015931"
"AMEX60DDU001015933","AMEX60DDU001015933"
"AMEX60DDU001015934","AMEX60DDU001015934"
"AMEX60DDU001015935","AMEX60DDU001015935"
"EPG5","AMEX60DDU001015938"
"AMEX60DDU001015940","AMEX60DDU001015940"
"TBC1D17.1","AMEX60DDU001015946"
"AMEX60DDU001015955","AMEX60DDU001015955"
"AMEX60DDU001015964","AMEX60DDU001015964"
"AMEX60DDU001015965","AMEX60DDU001015965"
"AMEX60DDU001015970","AMEX60DDU001015970"
"LOC114015372","AMEX60DDU001015971"
"AMEX60DDU001015974","AMEX60DDU001015974"
"AMEX60DDU001015975","AMEX60DDU001015975"
"AMEX60DDU001015976","AMEX60DDU001015976"
"AMEX60DDU001015977","AMEX60DDU001015977"
"AMEX60DDU001015978","AMEX60DDU001015978"
"AMEX60DDU001015979","AMEX60DDU001015979"
"AMEX60DDU001015980","AMEX60DDU001015980"
"AMEX60DDU001015981","AMEX60DDU001015981"
"AMEX60DDU001015982","AMEX60DDU001015982"
"AMEX60DDU001015984","AMEX60DDU001015984"
"AMEX60DDU001015991","AMEX60DDU001015991"
"AMEX60DDU001015994","AMEX60DDU001015994"
"RCOR1.1","AMEX60DDU001015995"
"AMEX60DDU001015996","AMEX60DDU001015996"
"AMEX60DDU001016002","AMEX60DDU001016002"
"AMEX60DDU001016003","AMEX60DDU001016003"
"AMEX60DDU001016008","AMEX60DDU001016008"
"AMEX60DDU001016009","AMEX60DDU001016009"
"AMEX60DDU001016011","AMEX60DDU001016011"
"AMEX60DDU001016014","AMEX60DDU001016014"
"AMEX60DDU001016018","AMEX60DDU001016018"
"AMEX60DDU001016024","AMEX60DDU001016024"
"AMEX60DDU001016029","AMEX60DDU001016029"
"CCDC115.1","AMEX60DDU001016030"
"AMEX60DDU001016031","AMEX60DDU001016031"
"AMEX60DDU001016032","AMEX60DDU001016032"
"AMEX60DDU001016036","AMEX60DDU001016036"
"LOC102461666.15","AMEX60DDU001016038"
"AMEX60DDU001016041","AMEX60DDU001016041"
"AMEX60DDU001016042","AMEX60DDU001016042"
